id,d,n,m,K,ε,time,exact,sqerror,optval,dist_after_rounding,ν
1,2,2,1,2,0.4,0.163192914,true,6.595607098322216e-9,0.0400000098827451,0.04000000391839981,"[0.0, 0.0, 0.2]"
2,2,2,1,2,0.4,0.004356829,true,2.0713122232839007e-9,0.040000007586576736,0.04000000046936474,"[0.0, 0.0, -0.2]"
3,2,2,1,2,0.4,0.005383387,true,2.0713122232839007e-9,0.04000000758657666,0.04000000046936474,"[0.0, 0.0, -0.2]"
4,2,2,1,2,0.4,0.006744106,true,6.595607098322216e-9,0.040000009882745324,0.04000000391839981,"[0.0, 0.0, 0.2]"
5,2,2,1,2,0.4,0.007032212,true,6.595607098322216e-9,0.04000000988274515,0.04000000391839981,"[0.0, 0.0, 0.2]"
6,2,2,1,2,0.4,0.005003165,true,2.0713122232839007e-9,0.040000007586576736,0.04000000046936474,"[0.0, 0.0, -0.2]"
7,2,2,1,2,0.4,0.007844854,true,2.0713122232839007e-9,0.04000000758657669,0.04000000046936474,"[0.0, 0.0, -0.2]"
8,2,2,1,2,0.4,0.007056557,true,2.0713122232839007e-9,0.0400000075865767,0.04000000046936474,"[0.0, 0.0, -0.2]"
9,2,2,1,2,0.4,0.006741212,true,2.0713122232839007e-9,0.04000000758657669,0.04000000046936474,"[0.0, 0.0, -0.2]"
10,2,2,1,2,0.4,0.006808521,true,6.595607098322216e-9,0.04000000988274515,0.04000000391839981,"[0.0, 0.0, 0.2]"
11,2,2,1,2,0.4,0.007850228,true,6.595607098322216e-9,0.040000009882745186,0.04000000391839981,"[0.0, 0.0, 0.2]"
12,2,2,1,2,0.4,0.006118146,true,6.595607098322216e-9,0.04000000988274519,0.04000000391839981,"[0.0, 0.0, 0.2]"
13,2,2,1,2,0.4,0.006671796,true,6.595607098322216e-9,0.04000000988274514,0.04000000391839981,"[0.0, 0.0, 0.2]"
14,2,2,1,2,0.4,0.005758946,true,2.0713122232839007e-9,0.04000000758657671,0.04000000046936474,"[0.0, 0.0, -0.2]"
15,2,2,1,2,0.4,0.004841072,true,2.0713122232839007e-9,0.04000000758657671,0.04000000046936474,"[0.0, 0.0, -0.2]"
16,2,2,1,2,0.4,0.004970487,true,2.0713122232839007e-9,0.040000007586576736,0.04000000046936474,"[0.0, 0.0, -0.2]"
17,2,2,1,2,0.4,0.006805118,true,6.595607098322216e-9,0.04000000988274516,0.04000000391839981,"[0.0, 0.0, 0.2]"
18,2,2,1,2,0.4,0.004442844,true,2.0713122232839007e-9,0.040000007586576736,0.04000000046936474,"[0.0, 0.0, -0.2]"
19,2,2,1,2,0.4,0.004333854,true,2.0713122232839007e-9,0.0400000075865767,0.04000000046936474,"[0.0, 0.0, -0.2]"
20,2,2,1,2,0.4,0.005449436,true,6.595607098322216e-9,0.04000000988274516,0.04000000391839981,"[0.0, 0.0, 0.2]"
21,2,2,1,2,0.4,0.005284465,true,6.595607098322216e-9,0.0400000098827451,0.04000000391839981,"[0.0, 0.0, 0.2]"
22,2,2,1,2,0.4,0.004318935,true,6.595607098322216e-9,0.040000009882745206,0.04000000391839981,"[0.0, 0.0, 0.2]"
23,2,2,1,2,0.4,0.004593359,true,6.595607098322216e-9,0.04000000988274515,0.04000000391839981,"[0.0, 0.0, 0.2]"
24,2,2,1,2,0.4,0.004060243,true,6.595607098322216e-9,0.040000009882745186,0.04000000391839981,"[0.0, 0.0, 0.2]"
25,2,2,1,2,0.4,0.004350859,true,6.595607098322216e-9,0.04000000988274488,0.04000000391839981,"[0.0, 0.0, 0.2]"
26,2,2,1,2,0.4,0.004104611,true,2.0713122232839007e-9,0.0400000075865767,0.04000000046936474,"[0.0, 0.0, -0.2]"
27,2,2,1,2,0.4,0.003953799,true,6.595607098322216e-9,0.04000000988274524,0.04000000391839981,"[0.0, 0.0, 0.2]"
28,2,2,1,2,0.4,0.003700837,true,2.0713122232839007e-9,0.0400000075865767,0.04000000046936474,"[0.0, 0.0, -0.2]"
29,2,2,1,2,0.4,0.003933001,true,2.0713122232839007e-9,0.04000000758657671,0.04000000046936474,"[0.0, 0.0, -0.2]"
30,2,2,1,2,0.4,0.00510482,true,6.595607098322216e-9,0.040000009882745206,0.04000000391839981,"[0.0, 0.0, 0.2]"
31,2,2,1,2,0.4,0.004239604,true,2.0713122232839007e-9,0.04000000758657671,0.04000000046936474,"[0.0, 0.0, -0.2]"
32,2,2,1,2,0.4,0.003862595,true,2.0713122232839007e-9,0.04000000758657675,0.04000000046936474,"[0.0, 0.0, -0.2]"
33,2,2,1,2,0.4,0.005103236,true,6.595607098322216e-9,0.04000000988274488,0.04000000391839981,"[0.0, 0.0, 0.2]"
34,2,2,1,2,0.4,0.004285441,true,6.595607098322216e-9,0.040000009882745324,0.04000000391839981,"[0.0, 0.0, 0.2]"
35,2,2,1,2,0.4,0.004173026,true,2.0713122232839007e-9,0.04000000758657675,0.04000000046936474,"[0.0, 0.0, -0.2]"
36,2,2,1,2,0.4,0.005950421,true,6.595607098322216e-9,0.04000000988274515,0.04000000391839981,"[0.0, 0.0, 0.2]"
37,2,2,1,2,0.4,0.005515858,true,6.595607098322216e-9,0.04000000988274516,0.04000000391839981,"[0.0, 0.0, 0.2]"
38,2,2,1,2,0.4,0.003678578,true,2.0713122232839007e-9,0.04000000758657669,0.04000000046936474,"[0.0, 0.0, -0.2]"
39,2,2,1,2,0.4,0.004513114,true,2.0713122232839007e-9,0.0400000075865767,0.04000000046936474,"[0.0, 0.0, -0.2]"
40,2,2,1,2,0.4,0.004386336,true,6.595607098322216e-9,0.04000000988274514,0.04000000391839981,"[0.0, 0.0, 0.2]"
